"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"accidents";"frequency";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
744;40000;1457,69453524;0;38542,31;0;0;3;0;5;35;0;0;0;0;0;0;0;0;17;0;0;0;0;0
745;40000;907,881296918;0;39092,12;0;0;9;0;9;33;0;0;0;0;0;0;0;0;20;0;0;0;0;0
746;40000;12,0261495984;0;39987,97;0;0;24;0;5;16;0;0;0;0;0;0;0;0;59;0;0;0;0;0
747;40000;4236,32545892;0;35763,67;0;0;1;0;3;6;0;0;0;0;0;0;0;0;22;0;0;0;0;0
748;40000;7573,95463792;0;32426,05;0;0;63;0;9;3;0;0;0;0;0;0;0;0;32;0;0;0;0;0
749;40000;137,841008285;0;39862,16;0;0;24;0;19;3;0;0;0;0;0;0;0;0;34;0;0;0;0;0
750;40000;319,857155852;0;39680,14;0;0;63;0;4;2;0;0;0;0;0;0;0;0;44;0;0;0;0;0
751;40000;96,8133320322;0;39903,19;0;0;1;0;3;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0
752;40000;315,964963561;0;39684,04;0;0;2;0;6;30;0;0;0;0;0;0;0;0;6;0;0;0;0;0
753;40000;2836,07231199;0;37163,93;0;0;5;0;3;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0
754;40000;2336,81976365;0;37663,18;0;0;15;0;3;47;0;0;0;0;0;0;0;0;67;0;0;0;0;0
755;40000;8299,77852638;0;31700,22;0;0;46;0;2;18;0;0;0;0;0;0;0;0;28;0;0;0;0;0
756;40000;256,931312028;0;39743,07;0;0;1;0;3;9;0;0;0;0;0;0;0;0;16;0;0;0;0;0
757;40000;4,22108250395;0;39995,78;0;0;3;0;5;4;0;0;0;0;0;0;0;0;17;0;0;0;0;0
758;40000;2964,48334763;0;37035,52;0;0;18;0;2;7;0;0;0;0;0;0;0;0;36;0;0;0;0;0
759;40000;2432,49826784;0;37567,5;0;0;2;0;5;12;0;0;0;0;0;0;0;0;20;0;0;0;0;0
760;40000;3471,98772037;0;36528,01;0;0;8;0;3;21;0;0;0;0;0;0;0;0;78;0;0;0;0;0
761;40000;35404,2768997;0;4595,72;0;0;33;0;9;9;0;0;0;0;0;0;0;0;38;0;0;0;0;0
762;40000;4552,26126432;0;35447,74;0;0;8;0;6;32;0;0;0;0;0;0;0;0;5;0;0;0;0;0
763;40000;1928,96760629;0;38071,03;0;0;21;0;2;9;0;0;0;0;0;0;0;0;51;0;0;0;0;0
764;40000;6880,23548551;0;33119,76;0;0;100;0;3;17;0;0;0;0;0;0;0;0;9;0;0;0;0;0
765;40000;20245,5914753;0;19754,41;0;0;6;0;2;14;0;0;0;0;0;0;0;0;75;0;0;0;0;0
766;40000;1326,34522219;0;38673,65;0;0;11;0;2;38;0;0;0;0;0;0;0;0;52;0;0;0;0;0
767;40000;40000;0;0;0;0;50;0;3;3;0;0;0;0;0;0;0;0;27;0;0;0;0;0
768;40000;40000;0;0;0;0;9;0;12;12;0;0;0;0;0;0;0;0;33;0;0;0;0;0
769;40000;38909,4493961;0;1090,55;0;0;22;0;2;12;0;0;0;0;0;0;0;0;29;0;0;0;0;0
770;40000;34898,9019606;0;5101,1;0;0;2;0;4;25;0;0;0;0;0;0;0;0;51;0;0;0;0;0
771;40000;38988,6501248;0;1011,35;0;0;62;0;3;17;0;0;0;0;0;0;0;0;22;0;0;0;0;0
772;40000;38518,1701244;0;1481,83;0;0;2;0;2;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0
773;40000;38566,3470867;0;1433,65;0;0;5;0;3;25;0;0;0;0;0;0;0;0;15;0;0;0;0;0
774;40000;37532,932988;0;2467,07;0;0;1;0;2;27;0;0;0;0;0;0;0;0;29;0;0;0;0;0
775;40000;29040,1599005;0;10959,84;0;0;6;0;3;22;0;0;0;0;0;0;0;0;35;0;0;0;0;0
776;40000;0;0;40000;0;0;4;0;3;43;0;0;0;0;0;0;0;0;21;0;0;0;0;0
777;40000;0;0;40000;0;0;1;0;3;15;0;0;0;0;0;0;0;0;18;0;0;0;0;0
778;40000;0;0;40000;0;0;4;0;3;13;0;0;0;0;0;0;0;0;32;0;0;0;0;0
779;40000;0;0;40000;0;0;9;0;9;13;0;0;0;0;0;0;0;0;62;0;0;0;0;0
780;40000;0;0;40000;0;0;8;0;3;9;0;0;0;0;0;0;0;0;84;0;0;0;0;0
781;40000;0;0;40000;0;0;11;0;0;28;0;0;0;0;0;0;0;0;135;0;0;0;0;0
782;40000;0;0;40000;0;0;28;0;0;30;0;0;0;0;0;0;0;0;79;0;0;0;0;0
783;40000;0;0;40000;0;0;34;0;0;12;0;0;0;0;0;0;0;0;9;0;0;0;0;0
784;40000;0;0;40000;0;0;17;0;0;6;0;0;0;0;0;0;0;0;29;0;0;0;0;0
785;40000;0;0;40000;0;0;3;0;0;28;0;0;0;0;0;0;0;0;60;0;0;0;0;0
786;40000;0;0;40000;0;0;1;0;0;26;0;0;0;0;0;0;0;0;45;0;0;0;0;0
787;40000;0;0;40000;0;0;11;0;0;27;0;0;0;0;0;0;0;0;42;0;0;0;0;0
788;40000;0;0;40000;0;0;16;0;0;30;0;0;0;0;0;0;0;0;100;0;0;0;0;0
789;40000;0;0;40000;0;0;2;0;0;31;0;0;0;0;0;0;0;0;34;0;0;0;0;0
790;40000;0;0;40000;0;0;67;0;0;20;0;0;0;0;0;0;0;0;13;0;0;0;0;0
791;40000;0;0;40000;0;0;10;0;0;12;0;0;0;0;0;0;0;0;18;0;0;0;0;0
792;40000;0;0;40000;0;0;17;0;0;3;0;0;0;0;0;0;0;0;31;0;0;0;0;0
793;40000;0;0;40000;0;0;23;0;0;12;0;0;0;0;0;0;0;0;19;0;0;0;0;0
794;40000;0;0;40000;0;0;32;0;0;32;0;0;0;0;0;0;0;0;29;0;0;0;0;0
795;40000;0;0;40000;0;0;11;0;0;29;0;0;0;0;0;0;0;0;49;0;0;0;0;0
796;40000;0;0;40000;0;0;5;0;0;10;0;0;0;0;0;0;0;0;28;0;0;0;0;0
797;40000;0;0;40000;0;0;45;0;0;3;0;0;0;0;0;0;0;0;30;0;0;0;0;0
798;40000;0;0;40000;0;0;18;0;0;9;0;0;0;0;0;0;0;0;16;0;0;0;0;0
799;40000;0;0;40000;0;0;9;0;0;21;0;0;0;0;0;0;0;0;32;0;0;0;0;0
800;40000;0;0;40000;0;0;33;0;0;12;0;0;0;0;0;0;0;0;20;0;0;0;0;0
801;40000;0;0;40000;0;0;8;0;0;22;0;0;0;0;0;0;0;0;49;0;0;0;0;0
802;40000;0;0;40000;0;0;2;0;0;9;0;0;0;0;0;0;0;0;47;0;0;0;0;0
803;40000;0;0;40000;0;0;34;0;0;26;0;0;0;0;0;0;0;0;19;0;0;0;0;0
804;40000;11455,271701;7671,52607374;20873,2;601,004193984;207,197079733;4;0;0;26;0;0;0;0;0;0;0;0;18;0;0;0;0;0
805;40000;3502,96111538;8193,74503899;28303,29;810,626265094;400,040703479;9;0;0;24;0;0;0;0;0;0;0;0;15;0;0;0;0;0
806;40000;5316,18170596;6646,56530353;28037,25;1047,0818782;400,314868932;48;0;0;18;0;0;0;0;0;0;0;0;7;0;0;0;0;0
807;40000;4129,49336286;7638,99527977;28231,51;976,105414235;208,630949277;1;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0
808;40000;4644,50479554;13519,0678;21836,43;596,726273931;216,74418883;1;0;0;17;0;0;0;0;0;0;0;0;19;0;0;0;0;0
809;40000;4080,80465353;6970,35279916;28948,84;1017,92683139;227,937406495;2;0;0;18;0;0;0;0;0;0;0;0;21;0;0;0;0;0
810;40000;4898,46133049;3125,06735392;31976,47;1059,33034195;531,497414694;14;0;0;12;0;0;0;0;0;0;0;0;16;0;0;0;0;0
811;40000;4256,8008909;569,606053847;35173,59;462,359898191;126,592253118;4;0;0;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0
812;40000;10543,4338571;603,729195405;28852,84;204,342944232;204,997545045;1;0;0;46;0;0;0;0;0;0;0;0;23;0;0;0;0;0
813;40000;1311,54753885;1506,8387855;37181,61;197,187449029;125,194588099;7;0;0;16;0;0;0;0;0;0;0;0;42;0;0;0;0;0
814;40000;679,959529909;4089,38526681;35230,66;957,748234199;201,773889945;3;0;0;9;0;0;0;0;0;0;0;0;72;0;0;0;0;0
815;40000;2252,45341889;156,702355507;37590,84;476,358601112;241,938265662;14;0;0;20;0;0;0;0;0;0;0;0;88;0;0;0;0;0
816;40000;764,200826093;4525,45736136;34710,34;130,93507283;56,5377742577;2;0;0;29;0;0;0;0;0;0;0;0;49;0;0;0;0;0
817;40000;13306,6248641;145,426689498;26547,95;500,071638554;72,4514928257;6;0;0;3;0;0;0;0;0;0;0;0;88;0;0;0;0;0
818;40000;9903,66371648;10049,6748721;20046,66;417,707384431;213,490264511;26;0;0;3;0;0;0;0;0;0;0;0;142;0;0;0;0;0
819;40000;406,085878663;10705,7535984;28888,16;686,990224699;510,826128471;38;0;0;19;0;0;0;0;0;0;0;0;59;0;0;0;0;0
820;40000;756,721751509;17695,9803398;21547,3;600,785935257;200,168008633;4;0;0;8;0;0;0;0;0;0;0;0;27;0;0;0;0;0
821;40000;736,537962517;8392,12630786;30871,34;977,542474954;747,731311944;2;0;0;12;0;0;0;0;0;0;0;0;85;0;0;0;0;0
822;40000;1450,50439064;7245,65557745;31303,84;1002,89701794;437,514055841;2;0;0;10;0;0;0;0;0;0;0;0;16;0;0;0;0;0
823;40000;1346,25140306;5352,67387805;33301,07;1129,57077879;601,994708009;2;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
824;40000;720,29199437;4401,2991108;34878,41;965,205042667;772,542691709;6;0;0;27;0;0;0;0;0;0;0;0;12;0;0;0;0;0
825;40000;595,08791911;7723,40294458;31681,51;947,73868054;526,108723594;6;0;0;27;0;0;0;0;0;0;0;0;33;0;0;0;0;0
826;40000;990,402668584;7793,53931912;31216,06;1100,49319624;284,460178065;7;0;0;22;0;0;0;0;0;0;0;0;26;0;0;0;0;0
827;40000;1046,35205821;12772,7206522;26180,93;857,421404827;266,689875286;40;0;0;9;0;0;0;0;0;0;0;0;32;0;0;0;0;0
828;40000;4809,07086037;3800,4910921;31390,44;975,619315449;811,108307318;5;0;0;27;0;0;0;0;0;0;0;0;22;0;0;0;0;0
829;40000;1063,24834379;80,4054484692;38856,35;693,683965484;248,059322795;15;0;0;24;0;0;0;0;0;0;0;0;33;0;0;0;0;0
830;40000;4152,04100074;471,536615285;35376,42;212,122280443;235,770651639;17;0;0;38;0;0;0;0;0;0;0;0;59;0;0;0;0;0
831;40000;3557,48239178;2568,13465011;33874,38;200,788739267;200,479292809;34;0;0;10;0;0;0;0;0;0;0;0;46;0;0;0;0;0
832;40000;15014,2112604;1666,24255165;23319,55;275,083243647;271,212668397;72;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
833;40000;13577,3750157;460,611361694;25962,01;406,146481721;127,545186151;23;0;0;25;0;0;0;0;0;0;0;0;56;0;0;0;0;0
834;40000;971,845783209;2688,19436034;36339,96;154,033477659;119,996491328;20;0;0;10;0;0;0;0;0;0;0;0;77;0;0;0;0;0
835;40000;2312,89475566;5916,86421007;31770,24;779,600422591;200,780575038;4;0;0;33;0;0;0;0;0;0;0;0;10;0;0;0;0;0
836;40000;70,8123216235;73,2241333609;39855,96;109,09877886;34,0387951902;86;0;0;26;0;0;0;0;0;0;0;0;37;0;0;0;0;0
837;40000;2730,89949353;889,316162646;36379,78;412,647449407;228,63081652;12;0;0;37;0;0;0;0;0;0;0;0;16;0;0;0;0;0
838;40000;3524,93006631;868,365660027;35606,7;485,682945025;308,896786349;27;0;0;24;0;0;0;0;0;0;0;0;45;0;0;0;0;0
839;40000;55,3154550892;401,838201558;39542,85;210,80300787;210,694104806;9;0;0;8;0;0;0;0;0;0;0;0;33;0;0;0;0;0
840;40000;19205,6467739;13,6572415;20780,7;227,342278241;198,702249958;11;0;0;6;0;0;0;0;0;0;0;0;36;0;0;0;0;0
841;40000;26123,1628612;3433,76059367;10443,08;178,466311993;57,8380556401;92;0;0;24;0;0;0;0;0;0;0;0;22;0;0;0;0;0
842;40000;19495,329458;455,980700726;20048,69;663,582321222;220,670956842;6;0;0;26;0;0;0;0;0;0;0;0;3;0;0;0;0;0
843;40000;3093,43316221;15795,8710479;21110,7;601,023568372;286,38080895;17;0;0;11;0;0;0;0;0;0;0;0;78;0;0;0;0;0
844;40000;1953,75566214;4707,74771567;33338,5;600,471214372;400,254993898;13;0;0;15;0;0;0;0;0;0;0;0;13;0;0;0;0;0
845;40000;842,67216566;3044,96352799;36112,36;623,895133586;611,700652721;2;0;0;9;0;0;0;0;0;0;0;0;35;0;0;0;0;0
846;40000;2321,4654709;8820,51005637;28858,02;670,16705224;600,131142228;10;0;0;37;0;0;0;0;0;0;0;0;6;0;0;0;0;0
847;40000;1814,06687556;9909,62329326;28276,31;635,67873936;553,581626424;15;0;0;10;0;0;0;0;0;0;0;0;34;0;0;0;0;0
848;40000;386,407069703;286,416626239;39327,18;514,612645021;597,974073702;38;0;0;16;0;0;0;0;0;0;0;0;58;0;0;0;0;0
849;40000;1822,36847357;3220,01854896;34957,61;623,774380765;348,970940678;11;0;0;13;0;0;0;0;0;0;0;0;6;0;0;0;0;0
850;40000;4443,83488337;2039,35156428;33516,81;159,727414461;139,059367787;10;0;0;20;0;0;0;0;0;0;0;0;42;0;0;0;0;0
851;40000;7301,25225298;1762,68485481;30936,06;398,781070823;26,0318121182;5;0;0;20;0;0;0;0;0;0;0;0;2;0;0;0;0;0
852;40000;25366,4835902;2784,00076576;11849,52;209,675828567;182,675513109;1;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0
853;40000;272,787756854;735,449226817;38991,76;627,289967945;363,314148556;4;0;0;24;0;0;0;0;0;0;0;0;45;0;0;0;0;0
854;40000;11183,7214952;2323,10642397;26493,17;891,006940029;290,336808952;8;0;0;30;0;0;0;0;0;0;0;0;38;0;0;0;0;0
855;40000;3627,80427382;323,401128107;36048,79;1432,14069707;358,139709847;3;0;0;16;0;0;0;0;0;0;0;0;69;0;0;0;0;0
856;40000;4419,35363597;23,3607359937;35557,29;1353,35084232;497,999703919;17;0;0;23;0;0;0;0;0;0;0;0;67;0;0;0;0;0
857;40000;2526,78346207;732,133138206;36741,08;468,766711516;230,402943;13;0;0;7;0;0;0;0;0;0;0;0;27;0;0;0;0;0
858;40000;1886,77300789;217,606079373;37895,62;1132,01072104;220,936020044;3;0;0;18;0;0;0;0;0;0;0;0;37;0;0;0;0;0
859;40000;2504,83720421;230,031896057;37265,13;766,561722796;143,853236124;4;0;0;22;0;0;0;0;0;0;0;0;46;0;0;0;0;0
860;40000;2971,94364278;1815,9279215;35212,13;601,235900138;138,031877546;4;0;0;30;0;0;0;0;0;0;0;0;54;0;0;0;0;0
861;40000;3527,68890814;102,131562404;36370,18;436,405942969;209,964298504;2;0;0;18;0;0;0;0;0;0;0;0;38;0;0;0;0;0
862;40000;812,446676751;364,488468133;38823,06;613,451230128;205,6386958;23;0;0;6;0;0;0;0;0;0;0;0;14;0;0;0;0;0
863;40000;1475,65338691;313,624975104;38210,72;803,214832572;200,453714061;2;0;0;4;0;0;0;0;0;0;0;0;96;0;0;0;0;0
864;40000;11140,9801486;69,7354569765;28789,28;708,951371138;277,509825452;4;0;0;18;0;0;0;0;0;0;0;0;31;0;0;0;0;0
865;40000;328,768440369;512,018637121;39159,21;612,039905019;210,556706802;26;0;0;17;0;0;0;0;0;0;0;0;22;0;0;0;0;0
866;40000;117,729033008;2801,53488152;37080,74;494,20809466;58,242172761;18;0;0;31;0;0;0;0;0;0;0;0;11;0;0;0;0;0
867;40000;920,201690681;3014,34929863;36065,45;741,544187662;400,372382003;18;0;0;27;0;0;0;0;0;0;0;0;16;0;0;0;0;0
868;40000;1374,07193848;9728,7507027;28897,18;786,549090465;85,6691161475;111;0;0;18;0;0;0;0;0;0;0;0;44;0;0;0;0;0
869;40000;4951,89097059;9677,62072288;25370,49;286,986351552;270,31957797;8;0;0;22;0;0;0;0;0;0;0;0;52;0;0;0;0;0
870;40000;1506,09827399;213,962130498;38279,94;605,370842716;261,055420149;42;0;0;12;0;0;0;0;0;0;0;0;23;0;0;0;0;0
871;40000;2701,72474077;0,00028839998;37298,27;912,477448186;614,270221827;23;0;0;10;0;0;0;0;0;0;0;0;24;0;0;0;0;0
872;40000;1942,55901125;5800,95275695;32256,49;800,154674121;210,375846041;9;0;0;6;0;0;0;0;0;0;0;0;45;0;0;0;0;0
873;40000;4849,69705444;9703,44439936;25446,86;652,413145164;97,5040185396;3;0;0;6;0;0;0;0;0;0;0;0;26;0;0;0;0;0
874;40000;20857,6569637;2005,25141143;17137,09;252,912569709;250,951050364;105;0;0;25;0;0;0;0;0;0;0;0;31;0;0;0;0;0
875;40000;13188,2351729;2379,30405821;24432,46;288,750053493;284,156872057;5;0;0;9;0;0;0;0;0;0;0;0;32;0;0;0;0;0
876;40000;1314,89654521;5058,44187509;33626,66;441,995143597;345,729751904;5;0;0;9;0;0;0;0;0;0;0;0;49;0;0;0;0;0
877;40000;5631,45980818;15853,7837349;18514,76;662,364305912;8,9121487109;8;0;0;26;0;0;0;0;0;0;0;0;4;0;0;0;0;0
878;40000;9553,1685662;9601,72189707;20845,11;500,460339166;209,109015369;2;0;0;3;0;0;0;0;0;0;0;0;158;0;0;0;0;0
879;40000;7580,45825972;2164,39620829;30255,15;513,33472688;209,000073953;4;0;0;14;0;0;0;0;0;0;0;0;47;0;0;0;0;0
880;40000;5288,84110654;3683,10097259;31028,06;808,937188711;209,305516289;4;0;0;12;0;0;0;0;0;0;0;0;21;0;0;0;0;0
881;40000;104,751532634;523,375185804;39371,87;1124,2883883;223,802564862;3;0;0;19;0;0;0;0;0;0;0;0;33;0;0;0;0;0
882;40000;3737,90328096;682,439673313;35579,66;199,069078755;139,729182338;1;0;0;28;0;0;0;0;0;0;0;0;11;0;0;0;0;0
883;40000;5830,18137206;608,144046002;33561,67;568,792476773;200,580997024;2;0;0;18;0;0;0;0;0;0;0;0;39;0;0;0;0;0
884;40000;3129,02273488;5454,46967602;31416,51;572,285237534;213,341205014;6;0;0;19;0;0;0;0;0;0;0;0;47;0;0;0;0;0
885;40000;6349,56435847;1835,39459008;31815,04;800,411226951;237,521066545;2;0;0;27;0;0;0;0;0;0;0;0;101;0;0;0;0;0
886;40000;7442,47831825;9693,34794937;22864,17;782,907779911;259,242878678;65;0;0;8;0;0;0;0;0;0;0;0;24;0;0;0;0;0
887;40000;18394,1392;58,8364280018;21547,02;436,811835495;512,530728489;6;0;0;3;0;0;0;0;0;0;0;0;78;0;0;0;0;0
888;40000;737,403764986;6055,07970581;33207,52;727,383173541;401,722963666;7;0;0;7;0;0;0;0;0;0;0;0;107;0;0;0;0;0
889;40000;2743,23759847;1573,58228556;35683,18;284,613878537;254,958695798;7;0;0;12;0;0;0;0;0;0;0;0;35;0;0;0;0;0
890;40000;1260,8584305;6400,50191525;32338,64;649,348140003;401,535759628;10;0;0;16;0;0;0;0;0;0;0;0;41;0;0;0;0;0
891;40000;31,4481300002;3465,12012613;36503,43;1015,42891539;787,469138362;5;0;0;14;0;0;0;0;0;0;0;0;61;0;0;0;0;0
892;40000;11672,7170238;181,352825394;28145,93;525,578345655;530,782687642;20;0;0;3;0;0;0;0;0;0;0;0;97;0;0;0;0;0
893;40000;31772,0221831;48,7938909325;8179,18;246,742039749;238,646586506;12;0;0;10;0;0;0;0;0;0;0;0;36;0;0;0;0;0
894;40000;10144,6391074;7542,22582926;22313,14;302,690848854;219,16433553;20;0;0;27;0;0;0;0;0;0;0;0;82;0;0;0;0;0
895;40000;2809,23180317;3079,99008618;34110,78;460,111397049;153,870518248;21;0;0;38;0;0;0;0;0;0;0;0;42;0;0;0;0;0
896;40000;5630,47396579;8132,59670075;26236,93;693,464798363;99,1187390283;35;0;0;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0
897;40000;8137,26154867;3324,49604115;28538,24;646,547684744;363,812345509;4;0;0;18;0;0;0;0;0;0;0;0;66;0;0;0;0;0
898;40000;1999,51080905;223,801513928;37776,69;631,955560475;183,395732392;30;0;0;13;0;0;0;0;0;0;0;0;59;0;0;0;0;0
899;40000;3455,57569515;3851,46072694;32692,96;757,993496022;198,095508188;9;0;0;23;0;0;0;0;0;0;0;0;107;0;0;0;0;0
900;40000;4396,31866742;3518,76921557;32084,91;901,608825267;619,613109693;3;0;0;16;0;0;0;0;0;0;0;0;15;0;0;0;0;0
901;40000;2327,58743972;6751,21601911;30921,2;668,361968233;201,958831998;4;0;0;40;0;0;0;0;0;0;0;0;50;0;0;0;0;0
902;40000;2032,77764303;11503,6203879;26463,6;391,536019339;202,121853981;24;0;0;15;0;0;0;0;0;0;0;0;60;0;0;0;0;0
903;40000;3999,0766;4326,18502478;31674,74;437,376218795;342,234882208;83;0;0;16;0;0;0;0;0;0;0;0;32;0;0;0;0;0
904;40000;5891,39334129;3501,62764806;30606,98;240,660069147;200,453024653;28;0;0;36;0;0;0;0;0;0;0;0;40;0;0;0;0;0
905;40000;3733,7515167;3769,6251966;32496,62;308,857389757;200,638008839;65;0;0;22;0;0;0;0;0;0;0;0;83;0;0;0;0;0
906;40000;5652,25026499;2279,50276602;32068,25;543,329444752;585,152948869;7;0;0;3;0;0;0;0;0;0;0;0;36;0;0;0;0;0
907;40000;5211,96951375;2115,26702068;32672,76;285,591234903;255,785671148;6;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
908;40000;3331,4108925;3027,45862203;33641,13;200,592477806;200,458664756;1;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0
909;40000;4440,95703557;1282,11956068;34276,92;231,385125519;200,672132577;2;0;0;9;0;0;0;0;0;0;0;0;10;0;0;0;0;0
910;40000;8134,6505685;6719,06507402;25146,28;383,887509382;595,219128556;34;0;0;10;0;0;0;0;0;0;0;0;12;0;0;0;0;0
911;40000;4668,11307208;7324,55456816;28007,33;355,229223539;73,6932115365;1;0;0;3;0;0;0;0;0;0;0;0;41;0;0;0;0;0
912;40000;2010,99404684;7816,36205248;30172,64;495,394600141;400,100147513;4;0;0;19;0;0;0;0;0;0;0;0;45;0;0;0;0;0
913;40000;5486,86118488;15243,1473005;19269,99;769,019553104;446,411569115;1;0;0;32;0;0;0;0;0;0;0;0;8;0;0;0;0;0
914;40000;5402,62124905;1025,26621026;33572,11;577,931326717;566,402368174;2;0;0;23;0;0;0;0;0;0;0;0;29;0;0;0;0;0
915;40000;5474,67623986;5215,45624577;29309,87;439,568946757;414,157065889;47;0;0;27;0;0;0;0;0;0;0;0;18;0;0;0;0;0
916;40000;4722,30322331;7983,99681139;27293,7;606,371975591;771,953452928;21;0;0;21;0;0;0;0;0;0;0;0;53;0;0;0;0;0
917;40000;1970,35764282;8666,65866241;29362,98;319,086501186;254,772294205;2;0;0;20;0;0;0;0;0;0;0;0;2;0;0;0;0;0
918;40000;5476,65561386;5027,12696955;29496,22;283,05170673;200,956353655;37;0;0;30;0;0;0;0;0;0;0;0;19;0;0;0;0;0
919;40000;4837,75175496;6937,83245261;28224,42;725,825632093;200,187912378;2;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0
920;40000;1934,96759327;3947,57708341;34117,46;1174,8532372;414,435612206;1;0;0;14;0;0;0;0;0;0;0;0;55;0;0;0;0;0
921;40000;4015,16110884;1356,37632397;34628,46;308,020136227;56,0085719673;3;0;0;6;0;0;0;0;0;0;0;0;14;0;0;0;0;0
922;40000;8734,92659354;4039,00609766;27226,07;480,36584703;525,749061773;18;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0
923;40000;11299,3174319;521,581518022;28179,1;730,371381106;503,524564324;4;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0
924;40000;6252,97736947;1453,48590006;32293,54;746,395859315;178,785774595;4;0;0;13;0;0;0;0;0;0;0;0;23;0;0;0;0;0
925;40000;2968,92084829;12086,7710499;24944,31;1082,8485303;151,873964549;5;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0
926;40000;5831,2958181;2040,14415973;32128,56;288,22734894;10,6451345675;52;0;0;9;0;0;0;0;0;0;0;0;17;0;0;0;0;0
927;40000;6249,27619658;672,718039404;33078,01;459,939541094;277,628516033;2;0;0;12;0;0;0;0;0;0;0;0;8;0;0;0;0;0
928;40000;1568,7305734;1606,77433065;36824,5;263,608858479;113,362021936;7;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0
929;40000;844,750333709;2215,36374803;36939,89;1109,56034262;252,946507821;34;0;0;15;0;0;0;0;0;0;0;0;6;0;0;0;0;0
930;40000;285,244707406;47,4180319769;39667,34;290,323768659;129,601088314;10;0;0;6;0;0;0;0;0;0;0;0;7;0;0;0;0;0
931;40000;2418,21155019;4563,41279058;33018,38;830,515828415;213,050744292;310;0;0;9;0;0;0;0;0;0;0;0;12;0;0;0;0;0
932;40000;11837,3420929;3293,87740146;24868,78;520,548685089;537,158507261;25;0;0;22;0;0;0;0;0;0;0;0;2;0;0;0;0;0
933;40000;1244,48211339;9500,28833388;29255,23;682,475003118;520,428966035;12;0;0;9;0;0;0;0;0;0;0;0;30;0;0;0;0;0
934;40000;6329,5217163;2217,91113315;31452,57;415,958197041;171,424417336;29;0;0;20;0;0;0;0;0;0;0;0;30;0;0;0;0;0
935;40000;2845,45023617;5005,51199257;32149,04;678,014324655;221,128229808;4;0;0;43;0;0;0;0;0;0;0;0;44;0;0;0;0;0
936;40000;3445,58017742;5209,8757137;31344,54;1248,48494862;200,02360158;11;0;0;34;0;0;0;0;0;0;0;0;17;0;0;0;0;0
937;40000;3040,77140353;7398,07588349;29561,15;359,365409556;245,578018572;2;0;0;27;0;0;0;0;0;0;0;0;2;0;0;0;0;0
938;40000;1149,97735932;8398,1948207;30451,83;934,59152276;335,42447293;9;0;0;11;0;0;0;0;0;0;0;0;18;0;0;0;0;0
939;40000;2480,07345845;7495,47389426;30024,45;653,031295311;577,863160737;27;0;0;27;0;0;0;0;0;0;0;0;8;0;0;0;0;0
940;40000;1770,19496243;12950,5614911;25279,24;1048,79036473;267,10638831;79;0;0;25;0;0;0;0;0;0;0;0;4;0;0;0;0;0
941;40000;11747,4466813;15290,2646845;12962,29;506,752493658;80,1980291334;56;0;0;18;0;0;0;0;0;0;0;0;5;0;0;0;0;0
942;40000;22041,4944396;3842,79337617;14115,71;388,794447842;190,429694082;20;0;0;13;0;0;0;0;0;0;0;0;27;0;0;0;0;0
943;40000;18658,8332541;646,938487944;20694,23;372,871573707;208,077279575;23;0;0;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0
944;40000;352,541428002;7383,37768183;32264,08;788,954066135;507,588565304;11;0;0;24;0;0;0;0;0;0;0;0;7;0;0;0;0;0
945;40000;3797,55958625;18356,7070844;17845,73;886,596150489;201,154527811;56;0;0;16;0;0;0;0;0;0;0;0;17;0;0;0;0;0
946;40000;8473,47407246;13422,6234561;18103,9;576,529918458;215,342387839;18;0;0;15;0;0;0;0;0;0;0;0;12;0;0;0;0;0
947;40000;8841,64779731;9905,81290821;21252,54;640,703306658;218,191250215;44;0;0;22;0;0;0;0;0;0;0;0;17;0;0;0;0;0
